seed,profile,supervised,outcome,success,unsafe_touchdown,aborted,duration_s,final_x_error,final_vx,final_vz,max_risk,mean_risk,interventions,dropouts,architecture,reference_updates,reference_unavailable_steps,mean_normalized_disagreement,max_normalized_disagreement,final_bias_estimate_x,final_bias_confidence,mean_reference_weight
779456925,clean,True,success,True,False,False,29.6,0.09578448203524238,0.07696467365833587,-0.24183936444356924,0.18135902576298446,0.0744158004114419,0,0,aegis_v2,,,,,,,
779456925,clean,True,success,True,False,False,29.6,0.06809365701676195,0.07277205014957772,-0.23780287138015607,0.1709794813911918,0.05350013977458738,0,0,aegis_v3,102.0,0.0,0.5453710877442559,1.9557134147185016,-0.04153479626520915,0.0,0.17813421346985575
1044892652,clean,False,success,True,False,False,20.35,0.07624779687612084,0.07189361078866104,-0.26558004899003373,0.09819433433844063,0.057290470902780125,0,0,baseline,,,,,,,
1044892652,clean,True,success,True,False,False,20.35,0.07624779687612084,0.07189361078866104,-0.26558004899003373,0.09819433433844063,0.057290470902780125,0,0,aegis_v1,,,,,,,
1044892652,clean,True,success,True,False,False,20.3,0.07557976845382205,0.07401041745150981,-0.2644527960294893,0.10067367831490037,0.06909876511048582,0,0,aegis_v2,,,,,,,
1044892652,clean,True,success,True,False,False,20.35,0.12666158337801048,0.05780316210692879,-0.26831731225151906,0.08086186271942239,0.045980008936488924,0,0,aegis_v3,74.0,0.0,0.5369198705178991,1.8271617959878423,0.10995560732662224,0.004543215330290013,0.18245895584883204
1506677459,clean,False,success,True,False,False,27.6,0.06383269313098641,0.0821355067444987,-0.2518512794321075,0.19419776570396946,0.06408561506610944,0,0,baseline,,,,,,,
1506677459,clean,True,success,True,False,False,27.6,0.06383269313098641,0.0821355067444987,-0.2518512794321075,0.19419776570396946,0.06408561506610944,0,0,aegis_v1,,,,,,,
1506677459,clean,True,success,True,False,False,27.55,0.0667584881031135,0.0802905923918952,-0.25297027100699804,0.17689014963402835,0.07432116226420919,0,0,aegis_v2,,,,,,,
1506677459,clean,True,success,True,False,False,27.650000000000002,0.054091880856904834,0.07054283379901025,-0.2494322296520838,0.1498784184623185,0.05379721160870345,0,0,aegis_v3,101.0,0.0,0.5174859814921536,2.2226342623774302,0.0259188955181254,0.0,0.18384326217301464
1057884515,clean,False,success,True,False,False,27.200000000000003,0.1116366678461515,0.03325874046288367,-0.2627320861717619,0.10595727178080416,0.05856358519085717,0,0,baseline,,,,,,,
1057884515,clean,True,success,True,False,False,27.200000000000003,0.1116366678461515,0.03325874046288367,-0.2627320861717619,0.10595727178080416,0.05856358519085717,0,0,aegis_v1,,,,,,,
1057884515,clean,True,success,True,False,False,27.200000000000003,0.11085598508240078,0.03567333063581684,-0.26374869971709475,0.10190758994910651,0.07024495588279411,0,0,aegis_v2,,,,,,,
1057884515,clean,True,success,True,False,False,27.35,0.09306255768998574,0.06513587805245911,-0.2668418928082833,0.16304200894421497,0.05102566580009729,2,0,aegis_v3,99.0,0.0,0.5918563602301292,3.12562737912153,-0.06080239636899649,0.0,0.182312724039886
1333683623,clean,False,success,True,False,False,25.55,0.08931063770581583,-0.04506086370291968,-0.282072601551651,0.09466960974765153,0.05706287758891403,0,0,baseline,,,,,,,
1333683623,clean,True,success,True,False,False,25.55,0.08931063770581583,-0.04506086370291968,-0.282072601551651,0.09466960974765153,0.05706287758891403,0,0,aegis_v1,,,,,,,
1333683623,clean,True,success,True,False,False,25.55,0.09073474610016014,-0.04533683276323793,-0.2818682691354539,0.10524335306899368,0.06893660767858945,0,0,aegis_v2,,,,,,,
1333683623,clean,True,success,True,False,False,25.5,0.09678115374354339,-0.031599840286785384,-0.27848721773706986,0.07057923785306305,0.0454514766324262,0,0,aegis_v3,88.0,0.0,0.5311097258910237,1.6557643381612888,-0.03753482499907728,0.0,0.17671170612139536
